id,track_artist,track_name,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genreVerbose,genreFamily
10595,Caden Beardall,Love Is Too Hard,225112,0,,3,0.417,0.454,1,-11.514,1,0.0817,0.808,3.74E-05,0.257,0.472,99.056,unknown,unknown
10596,Caden Beardall,Antidote (Outro),257176,0,,3,0.37,0.174,11,-17.136,1,0.0424,0.868,0.0022,0.335,0.202,110.104,unknown,unknown
10597,C.P Da BabyDon,Intro Music or Bricks,44121,1,,2,0.746,0.918,1,-4.223,1,0.164,0.52,1.98E-06,0.256,0.309,141.056,hip-hop;rap,hip-hop;rap
10598,C.P Da BabyDon,They Want in,145345,1,,4,0.666,0.834,4,-2.428,0,0.0461,0.207,0,0.412,0.505,129.042,hip-hop;rap,hip-hop;rap
10599,C.P Da BabyDon,Ball,223791,1,,2,0.672,0.86,0,-3.34,0,0.324,0.0252,0,0.607,0.65,160.041,hip-hop;rap,hip-hop;rap
10600,C.P Da BabyDon,Shootin',287086,1,,3,0.803,0.827,2,-3.399,1,0.0539,0.12,0,0.137,0.0553,134.483,hip-hop;rap,hip-hop;rap
10601,C.P Da BabyDon,Where They at,268826,1,,2,0.727,0.758,5,-4.81,0,0.226,0.179,0,0.378,0.67,75.019,hip-hop;rap,hip-hop;rap
10602,C.P Da BabyDon,Ain't Changed,215092,1,,2,0.755,0.662,2,-4.432,1,0.302,0.155,0,0.541,0.443,172.343,hip-hop;rap,hip-hop;rap
10603,C.P Da BabyDon,Duffel Bag,347768,1,,2,0.811,0.765,6,-5.263,1,0.242,0.0482,0,0.535,0.474,138.006,hip-hop;rap,hip-hop;rap
10604,C.P Da BabyDon,All Tha Time,116140,1,,2,0.767,0.832,1,-3.655,1,0.112,0.143,0,0.174,0.277,151.875,hip-hop;rap,hip-hop;rap
10605,C.P Da BabyDon,Sold Dope Cause I Was Broke,258612,1,,2,0.667,0.535,1,-10.344,1,0.214,0.064,0,0.487,0.456,148.024,hip-hop;rap,hip-hop;rap
10606,C.P Da BabyDon,In Tha Ghetto,206158,1,,3,0.768,0.463,1,-6.41,1,0.0969,0.013,0,0.1,0.521,75.998,hip-hop;rap,hip-hop;rap
10607,C.P Da BabyDon,Goin' Thru Some Thangs,320810,1,,2,0.706,0.678,1,-6.92,1,0.238,0.105,0.042,0.244,0.53,150.034,hip-hop;rap,hip-hop;rap
10608,C.P Da BabyDon,Heavy Chevy,172931,1,,4,0.897,0.667,11,-5.094,0,0.119,0.00199,6.16E-06,0.0782,0.587,139.981,hip-hop;rap,hip-hop;rap
10609,Bware,Expensive,135758,1,,14,0.858,0.331,11,-14.186,0,0.309,0.377,1.25E-05,0.103,0.601,99.069,unknown,unknown
10610,Bustem,Man on the Moon,230448,1,,15,0.48,0.464,1,-10.35,1,0.247,0.118,0,0.108,0.328,76.141,unknown,unknown
10611,Bunbury,El Club De Los Imposibles,285573,0,,0,0.713,0.715,9,-6.297,1,0.031,0.0695,0.00354,0.354,0.733,112.018,unknown,unknown
10612,Bulletboys,Livin' On A Prayer,268427,0,,0,0.466,0.554,4,-12.952,0,0.0324,0.000425,0.0285,0.102,0.507,122.733,unknown,unknown
10613,Bulletboys,Smooth Up In Ya,265960,0,,1,0.424,0.742,7,-6.725,1,0.0333,0.00623,0.00962,0.209,0.375,88.763,unknown,unknown
10614,Bulletboys,Hard As a Rock,183307,0,,0,0.372,0.868,11,-6.897,0,0.056,0.000314,0.0327,0.0757,0.453,139.68,unknown,unknown
10615,Bud Martin,Little Baby Jesus,199706,0,,1,0.712,0.247,5,-18.883,1,0.033,0.174,0.000119,0.128,0.301,75.006,unknown,unknown
10616,Bud Martin,The First Flake to Fall,157153,0,,1,0.819,0.58,7,-12.2,1,0.0365,0.304,7.03E-06,0.208,0.708,100.044,unknown,unknown
10617,Bud Martin,Santa Does Your Reindeer Fly to Heaven,174942,0,,1,0.732,0.223,0,-23.738,1,0.0339,0.143,0.0152,0.255,0.464,126.092,unknown,unknown
10618,Bud Martin,Christmas Without You,228127,0,,1,0.685,0.245,7,-17.771,1,0.0283,0.27,5.00E-05,0.0871,0.584,84.04,unknown,unknown
10619,Bud Martin,Save Some Champagne for Santa Claus,188265,0,,1,0.751,0.27,5,-14.935,1,0.0443,0.171,3.80E-05,0.114,0.38,95.976,unknown,unknown
10620,Bubby Galloway,Broken Promises,205714,1,,14,0.729,0.601,4,-9.392,0,0.177,0.0434,0,0.107,0.117,139.929,unknown,unknown
10621,Bsgreck,Timez 10,85007,1,,2,0.577,0.527,10,-7.693,0,0.384,0.0658,0,0.131,0.266,110.2,hip-hop;rap,hip-hop;rap
10622,Bsgreck,All Cap,92344,1,,2,0.668,0.582,1,-5.899,1,0.416,0.0388,0,0.368,0.339,106.736,hip-hop;rap,hip-hop;rap
10623,Bsgreck,Tweakin,118536,1,,2,0.637,0.451,1,-7.779,1,0.339,0.0293,0,0.106,0.129,54.176,hip-hop;rap,hip-hop;rap
10624,Bsgreck,Inna Stu,94736,1,,3,0.587,0.539,1,-5.907,1,0.302,0.029,0,0.122,0.25,80.162,hip-hop;rap,hip-hop;rap
10625,Bsgreck,Come On,94666,1,,2,0.502,0.609,1,-8.076,1,0.355,0.0546,0,0.125,0.208,75.887,hip-hop;rap,hip-hop;rap
10626,Bsgreck,No Trust,145727,1,,3,0.598,0.492,1,-8.345,0,0.491,0.075,0,0.107,0.33,135.679,hip-hop;rap,hip-hop;rap
10627,Bsgreck,2 Options,88443,1,,3,0.656,0.467,1,-5.911,1,0.385,0.092,0,0.122,0.246,83.66,hip-hop;rap,hip-hop;rap
10628,Bsgreck,Law & Order Freestyle,89349,1,,2,0.499,0.455,1,-9.944,1,0.307,0.0171,0,0.112,0.0722,160.036,hip-hop;rap,hip-hop;rap
10629,Bsgreck,No Time Pt. 2,97731,1,,2,0.596,0.54,1,-7.863,0,0.491,0.071,0,0.193,0.318,140.706,hip-hop;rap,hip-hop;rap
10630,Bsgreck,Not On Shit,84148,1,,2,0.443,0.718,1,-8.631,0,0.402,0.0642,0,0.338,0.444,82.33,hip-hop;rap,hip-hop;rap
10631,Bsgreck,Stop Da Car,106091,1,,2,0.576,0.495,5,-8.563,0,0.386,0.775,0,0.17,0.448,77.45,hip-hop;rap,hip-hop;rap
10632,Bsgreck,DND,174659,1,,2,0.686,0.554,6,-8.024,0,0.48,0.0323,0,0.138,0.502,76.343,hip-hop;rap,hip-hop;rap
10633,Brynne Jashaun,Chill Out Escapes,90670,0,,15,0.31,0.263,3,-14.739,1,0.0409,0.994,0.853,0.112,0.0811,84.854,unknown,unknown
10634,Brycen Thornton,Aberrant Shock,128040,0,,14,0.485,0.479,5,-11.684,0,0.0265,0.168,0.93,0.184,0.131,83.268,unknown,unknown
10635,Bryanah Dazhane,Prem Katha,90670,0,,14,0.305,0.172,10,-11.464,0,0.0396,0.996,0.91,0.0822,0.0491,79.115,unknown,unknown
10636,Bryan Lazar,Everybody's Got Somebody but Me,226909,0,,13,0.539,0.594,5,-10.352,1,0.0384,0.0348,0,0.116,0.621,110.046,unknown,unknown
10637,Brndnlx,For That,236069,0,,3,0.659,0.275,2,-10.232,1,0.0451,0.872,0.815,0.0845,0.543,150.114,unknown,unknown
10638,Brndnlx,Wish You Luck,200072,0,,3,0.571,0.196,10,-21.189,1,0.0599,0.305,0.94,0.145,0.078,90.015,unknown,unknown
10639,Brndnlx,While She Sleeps,220056,0,,3,0.678,0.32,6,-18.929,0,0.16,0.18,0.858,0.112,0.931,80.082,unknown,unknown
10640,Brndnlx,I Like Her,214073,0,,3,0.663,0.256,8,-12.5,0,0.049,0.261,0.912,0.0777,0.519,81.936,unknown,unknown
10641,Sammy Davis Jr.,Come Back to Me - Remastered,249093,0,,5,0.404,0.569,5,-11.207,1,0.544,0.433,1.41E-06,0.641,0.575,81.732,adult standards;easy listening;lounge;swing;vocal jazz,jazz
10642,Sammy Davis Jr.,I Know a Place - Remastered,143333,0,,3,0.475,0.606,3,-9.276,1,0.211,0.273,0,0.63,0.618,141.817,adult standards;easy listening;lounge;swing;vocal jazz,jazz
10643,Sammy Davis Jr.,What Did I Have That I Don't Have? - Remastered,221640,0,,2,0.409,0.37,5,-11.203,1,0.0525,0.493,0,0.58,0.455,98.334,adult standards;easy listening;lounge;swing;vocal jazz,jazz
10644,Sammy Davis Jr.,What the World Need Now Is Love - Remastered Version,181467,0,,4,0.455,0.454,7,-9.866,1,0.0575,0.334,0,0.586,0.657,122.558,adult standards;easy listening;lounge;swing;vocal jazz,jazz
10645,Sammy Davis Jr.,Once in Love with Amy - Remastered,163533,0,,3,0.477,0.409,5,-10.645,1,0.104,0.607,0,0.67,0.655,110.316,adult standards;easy listening;lounge;swing;vocal jazz,jazz
10646,Sammy Davis Jr.,Ding Dong! The Witch Is Dead - Remastered Version,104400,0,,2,0.642,0.677,7,-9.449,1,0.222,0.388,0,0.676,0.722,132.552,adult standards;easy listening;lounge;swing;vocal jazz,jazz
10647,Sammy Davis Jr.,What Now My Love - Remastered,183227,0,,3,0.438,0.436,5,-10.147,1,0.113,0.626,0,0.752,0.571,143.129,adult standards;easy listening;lounge;swing;vocal jazz,jazz
10648,Sammy Davis Jr.,What Kind of Fool Am I? - Remastered,183293,0,,3,0.603,0.401,7,-10.388,1,0.0597,0.594,0,0.666,0.61,111.974,adult standards;easy listening;lounge;swing;vocal jazz,jazz
10649,Sammy Davis Jr.,If It's the Last Thing I Do - Remastered,199400,0,,2,0.47,0.322,5,-11.454,0,0.0367,0.7,0,0.835,0.478,91.145,adult standards;easy listening;lounge;swing;vocal jazz,jazz
10650,Sammy Davis Jr.,Please Don't Talk About Me When I'm Gone - Remastered,245933,0,,3,0.545,0.553,3,-11.655,1,0.572,0.557,0,0.885,0.503,138.305,adult standards;easy listening;lounge;swing;vocal jazz,jazz
10651,The Disco Biscuits,Eine Kleine Nachtmusik,346534,0,,5,0.442,0.871,7,-8.022,1,0.0443,0.423,0.672,0.964,0.742,142.044,jam band;jamtronica;livetronica;philly indie,indie
10652,The Disco Biscuits,The Devil's Waltz,612094,0,,5,0.268,0.78,6,-6.183,0,0.0361,0.269,0.854,0.692,0.466,83.133,jam band;jamtronica;livetronica;philly indie,indie
10653,The Disco Biscuits,Sabre Dance,133641,0,,4,0.476,0.911,9,-6.511,0,0.0399,0.0634,0.101,0.797,0.49,98.818,jam band;jamtronica;livetronica;philly indie,indie
10654,The Disco Biscuits,The Thieving Magpie,500267,0,,4,0.419,0.571,6,-8.62,0,0.0388,0.449,0.339,0.51,0.589,153.141,jam band;jamtronica;livetronica;philly indie,indie
10655,The Disco Biscuits,The Overture,847641,0,,4,0.38,0.854,9,-7.337,1,0.0352,0.113,0.658,0.719,0.665,107.26,jam band;jamtronica;livetronica;philly indie,indie
10656,The Disco Biscuits,In the Hall of the Mountain King,254547,0,,4,0.406,0.733,11,-6.623,1,0.0439,0.1,0.591,0.65,0.482,97.022,jam band;jamtronica;livetronica;philly indie,indie
10657,The Disco Biscuits,Waltz of the Flowers,381561,0,,3,0.347,0.837,2,-7.06,1,0.033,0.397,0.522,0.85,0.543,96.967,jam band;jamtronica;livetronica;philly indie,indie
10658,The Disco Biscuits,Crickets,1394281,0,,4,0.298,0.95,9,-6.349,1,0.0984,0.105,0.00349,0.969,0.548,159.469,jam band;jamtronica;livetronica;philly indie,indie
10659,Brndnlx,Rather Be,152059,0,,3,0.941,0.348,8,-15.162,1,0.0417,0.893,0.0144,0.124,0.504,119.926,unknown,unknown
10660,Brndnlx,Here with You,196075,0,,2,0.646,0.325,2,-13.12,1,0.0947,0.812,0.851,0.168,0.826,89.923,unknown,unknown
10661,Brndnlx,Usually,236069,0,,3,0.571,0.0391,9,-18.827,1,0.0351,0.761,0.802,0.123,0.117,93.737,unknown,unknown
10662,Brndnlx,On Thier,194676,0,,3,0.791,0.43,6,-16.392,1,0.103,0.365,0.878,0.106,0.911,130.989,unknown,unknown
10663,Brndnlx,To Fault,189475,0,,3,0.647,0.259,11,-8.795,0,0.0348,0.5,0.875,0.074,0.329,160.003,unknown,unknown
10664,Brndnlx,Shade of Green,126067,0,,3,0.682,0.209,4,-10.722,0,0.0377,0.935,0.9,0.0894,0.164,79.994,unknown,unknown
10665,Brndnlx,Look at You Go,173871,0,,2,0.716,0.569,0,-10.905,0,0.0334,0.829,0.709,0.125,0.753,108.024,unknown,unknown
10666,Brndnlx,Some Ideas,174614,0,,3,0.606,0.154,9,-13.476,0,0.0876,0.255,0.711,0.106,0.348,180.031,unknown,unknown
10667,Brndnlx,For Today,157524,0,,2,0.755,0.778,0,-8.334,1,0.0615,0.669,0.782,0.114,0.4,115.974,unknown,unknown
10668,Brndnlx,Would You Rather,177586,0,,3,0.624,0.182,1,-13.684,1,0.0386,0.876,0.911,0.124,0.0942,99.995,unknown,unknown
10669,Yung Blacksta,Money Man,135314,1,,14,0.872,0.607,1,-8.484,0,0.182,0.00747,1.62E-05,0.074,0.384,141.991,texas latin rap,rap;latin
10670,Brndnlx,By Fault,147122,0,,2,0.853,0.576,1,-10.438,0,0.0408,0.752,0.927,0.0693,0.276,111.006,unknown,unknown
10671,Brndnlx,Don'T Remember,142663,0,,2,0.77,0.487,7,-13.037,0,0.0557,0.745,0.948,0.104,0.894,100.004,unknown,unknown
10672,Brndnlx,Which One,131518,0,,2,0.559,0.536,2,-11.319,0,0.0411,0.86,0.92,0.127,0.039,95.051,unknown,unknown
10673,Brndnlx,Choices Not,120372,0,,2,0.836,0.452,8,-9.203,0,0.0742,0.352,0.941,0.146,0.381,100.022,unknown,unknown
10674,Rain and Chill,Light Rain Sounds Falling Through the Autumn Leaves: One Hour,3600000,0,,14,0.18,0.999,9,-31.93,1,0.0715,0.979,0.604,0.953,1.00E-05,84.851,rain,other
10675,Brndnlx,Have Not Had a Chance,152323,0,,2,0.77,0.497,2,-14.64,1,0.0475,0.961,0.97,0.109,0.546,98.019,unknown,unknown
10676,Brisa Martinez,Five Crate,120021,0,,15,0.347,0.585,9,-11.95,0,0.0351,0.0579,0.872,0.124,0.291,112.548,unknown,unknown
10677,Brilo,557 Degreez,139970,1,,14,0.77,0.503,7,-14.331,1,0.624,0.0459,0,0.117,0.713,168.837,unknown,unknown
10678,Bright Eyes,Four Winds,253853,0,,1,0.503,0.891,10,-5.268,1,0.0515,0.0852,5.27E-05,0.396,0.537,131.789,unknown,unknown
10679,Briaunna Addam,Wings of Blood,118940,0,,14,0.776,0.671,4,-9.727,1,0.0896,0.0729,0.896,0.0911,0.404,113.02,unknown,unknown
10680,Brian Alan Hager,Waiting on Nothing,254475,0,,6,0.575,0.703,2,-6.004,1,0.0285,0.0169,0.113,0.104,0.391,148.038,rock,rock
10681,Brian Alan Hager,Living in Today,304171,1,,6,0.484,0.732,8,-5.275,0,0.0267,0.00279,0.000911,0.106,0.178,84.985,rock,rock
10682,Brian Alan Hager,Walk It Off,271040,0,,8,0.424,0.701,10,-4.204,0,0.031,0.16,0.000189,0.105,0.192,175.987,rock,rock
10683,Brian Alan Hager,Frightened We Fall,244309,0,,0,0.534,0.819,5,-3.933,1,0.0278,0.0339,3.22E-05,0.113,0.515,141.142,rock,rock
10684,Brian Alan Hager,I See Angles,303481,0,,0,0.488,0.776,6,-4.054,0,0.0278,0.00257,9.99E-05,0.742,0.249,94.986,rock,rock
10685,Brian Alan Hager,Existence,199312,0,,0,0.53,0.887,6,-2.959,0,0.0307,0.00164,0.0314,0.156,0.183,141.995,rock,rock
10686,Brian Alan Hager,If I Could Live Forever,228338,0,,0,0.614,0.477,11,-7.631,1,0.0286,0.253,4.80E-06,0.0988,0.212,120.978,rock,rock
10687,Brian Adelardo,Trust Your Instincts,100127,0,,1,0.39,0.0751,2,-20.015,1,0.0391,0.978,0.878,0.116,0.342,109.736,unknown,unknown
10688,Brian Adelardo,The Soot Moutain,143465,0,,2,0.352,0.122,7,-20.639,1,0.057,0.98,0.83,0.121,0.135,127.166,unknown,unknown
10689,Brian Adelardo,Dinner on the Sidewalk,103367,0,,1,0.388,0.0935,0,-22.006,1,0.0786,0.992,0.779,0.114,0.169,85.514,unknown,unknown
10690,Brian Adelardo,Colours in Mind,107442,0,,2,0.588,0.0232,9,-22.715,0,0.576,0.98,0.934,0.105,0.129,105.096,unknown,unknown
10691,Brian Adelardo,No Life,80927,0,,2,0.472,0.042,1,-21.526,0,0.133,0.99,0.94,0.126,0.516,148.404,unknown,unknown
10692,Brian Adelardo,Streets of Brussels,91925,0,,1,0.285,0.105,2,-20.501,1,0.0378,0.991,0.866,0.117,0.344,77.853,unknown,unknown
10693,Brian Adelardo,You and I (A Love Story),113398,0,,2,0.617,0.116,9,-21.958,1,0.141,0.992,0.732,0.104,0.289,125.035,unknown,unknown
10694,Brian Adelardo,Seaport,112797,0,,2,0.514,0.0792,2,-20.074,0,0.067,0.99,0.883,0.116,0.156,107.143,unknown,unknown
10695,Brian Adelardo,Prevailing Wind,126824,0,,2,0.338,0.124,7,-18.78,1,0.0568,0.987,0.904,0.125,0.627,130.923,unknown,unknown
10696,Brian Adelardo,Help Your Self,85342,0,,1,0.384,0.031,11,-21.869,0,0.0483,0.985,0.937,0.0884,0.0626,103.734,unknown,unknown
10697,Brian Adelardo,Bus to Chicago,135184,0,,2,0.393,0.123,7,-21.79,1,0.0506,0.989,0.876,0.111,0.0377,111.973,unknown,unknown
10698,Brian Adelardo,A Night on the Town,125179,0,,1,0.439,0.0872,9,-24.414,1,0.113,0.986,0.883,0.0622,0.134,76.394,unknown,unknown
10699,Brian Adelardo,A Lovely Day,121287,0,,1,0.335,0.161,6,-21.463,0,0.106,0.993,0.945,0.124,0.0627,72.167,unknown,unknown
10700,Brian Adelardo,A Cool Night,151197,0,,1,0.236,0.0673,7,-24.239,0,0.0572,0.992,0.89,0.153,0.132,72.753,unknown,unknown
10701,Brian Adelardo,Autumn is Here Again,131788,0,,2,0.313,0.0697,6,-24.416,0,0.0694,0.992,0.862,0.115,0.159,150.9,unknown,unknown
10702,Brian Adelardo,Bonfire,119928,0,,0,0.503,0.0248,11,-24.346,0,0.0449,0.993,0.921,0.158,0.131,67.441,unknown,unknown
10703,Brian Adelardo,Thanks,110707,0,,2,0.457,0.03,2,-20.817,1,0.0473,0.993,0.882,0.0987,0.357,95.606,unknown,unknown
10704,Brian Adelardo,Morris,120555,0,,2,0.552,0.0672,6,-22.395,1,0.0555,0.994,0.917,0.117,0.132,79.694,unknown,unknown
10705,Brian Adelardo,The Drive-In Theater,128862,0,,1,0.373,0.016,4,-24.493,1,0.0729,0.985,0.919,0.106,0.0626,94.438,unknown,unknown
10706,Brian Adelardo,Good Night My Love,131631,0,,2,0.464,0.144,4,-19.928,1,0.115,0.994,0.921,0.091,0.339,152.535,unknown,unknown
10707,Brian Adelardo,New Dawn,147017,0,,0,0.299,0.0583,9,-22.627,0,0.0408,0.965,0.94,0.0914,0.0364,139.885,unknown,unknown
10708,Brian Adelardo,Reflections,97097,0,,1,0.32,0.205,7,-18.808,1,0.0554,0.995,0.897,0.106,0.276,157.221,unknown,unknown
10709,Brian Adelardo,Hang Your Hat,160496,0,,2,0.585,0.0273,11,-23.809,0,0.0852,0.993,0.811,0.116,0.193,102.587,unknown,unknown
10710,Brett Vogel,Burn for You,231487,0,,3,0.592,0.951,7,-3.47,1,0.0809,0.173,1.71E-06,0.12,0.497,109.993,pop,pop
10711,J57,2003 Beat 1,88916,0,,3,0.537,0.275,7,-13.496,1,0.0254,0.00636,0.887,0.445,0.0597,85.042,irish underground rap,rap
10712,J57,2003 Beat 2,50988,0,,3,0.639,0.328,1,-12.676,1,0.0403,0.297,0.902,0.126,0.858,93.847,irish underground rap,rap
10713,J57,2003 Beat 3,102524,0,,3,0.393,0.0902,9,-19.075,1,0.224,0.00125,0.503,0.108,0.401,174.718,irish underground rap,rap
10714,J57,2003 Beat 4,60634,0,,4,0.801,0.211,6,-13.228,0,0.0494,0.00743,0.824,0.0939,0.396,95.043,irish underground rap,rap
10715,J57,2003 Beat 5,57475,0,,3,0.861,0.365,10,-15.581,0,0.168,0.0451,0.893,0.193,0.202,96.004,irish underground rap,rap
10716,J57,2003 Beat 6,51848,0,,3,0.814,0.496,1,-10.562,1,0.0546,3.66E-05,0.965,0.0938,0.957,93.006,irish underground rap,rap
10717,J57,2003 Beat 7,74596,0,,3,0.572,0.421,2,-15.406,1,0.0264,0.000321,0.923,0.231,0.513,84.982,irish underground rap,rap
10718,J57,2003 Beat 8,56555,0,,4,0.713,0.146,0,-15.073,1,0.096,0.0122,0.643,0.114,0.464,85.026,irish underground rap,rap
10719,J57,2003 Beat 9,61243,0,,3,0.558,0.25,1,-12.985,1,0.0843,0.00221,0.815,0.191,0.867,94.936,irish underground rap,rap
10720,J57,2003 Beat 10,56695,0,,3,0.764,0.281,10,-11.593,1,0.102,0.0113,0.869,0.0805,0.839,170.02,irish underground rap,rap
10721,Billy Joe Royal,Down In The Boondocks,157493,0,,2,0.742,0.623,9,-8.547,1,0.0734,0.351,0,0.188,0.728,80.696,brill building pop;bubblegum pop;swamp pop,pop
10722,Billy Joe Royal,Stay Close To Home,231867,0,,0,0.823,0.648,0,-8.087,1,0.0357,0.373,0,0.0259,0.806,112.046,brill building pop;bubblegum pop;swamp pop,pop
10723,Billy Joe Royal,Tell It Like It Is,184773,0,,4,0.426,0.455,7,-10.053,1,0.0513,0.669,0,0.0645,0.518,198.576,brill building pop;bubblegum pop;swamp pop,pop
10724,Brett Vogel,Burn for You (Manhattan Clique Remix),290599,0,,3,0.715,0.796,7,-6.3,1,0.033,0.00549,0.00145,0.0985,0.514,113.983,pop,pop
10725,Billy Joe Royal,She's Making A Comeback,213640,0,,5,0.693,0.44,7,-10.715,1,0.0247,0.37,0,0.329,0.567,88.832,brill building pop;bubblegum pop;swamp pop,pop
10726,Billy Joe Royal,I Knew You When,156893,0,,2,0.728,0.344,0,-9.97,0,0.0264,0.642,1.67E-06,0.346,0.375,96.477,brill building pop;bubblegum pop;swamp pop,pop
10727,Billy Joe Royal,I'll Pin A Note On Your Pillow,252080,0,,4,0.693,0.404,7,-10.149,1,0.0345,0.701,0,0.155,0.706,85.755,brill building pop;bubblegum pop;swamp pop,pop
10728,Billy Joe Royal,Hush,176773,0,,0,0.786,0.682,8,-9.061,1,0.113,0.481,0,0.0727,0.659,101.922,brill building pop;bubblegum pop;swamp pop,pop
10729,Billy Joe Royal,One Too Many,204453,0,,2,0.638,0.524,5,-8.072,1,0.03,0.546,0,0.333,0.285,76.718,brill building pop;bubblegum pop;swamp pop,pop
10730,Billy Joe Royal,Love Has No Right,199787,0,,8,0.374,0.432,10,-9.13,1,0.0302,0.658,0,0.25,0.465,72.644,brill building pop;bubblegum pop;swamp pop,pop
10731,Billy Joe Royal,Baby Have Mercy On You,185253,0,,0,0.549,0.529,3,-8.773,1,0.0324,0.553,0,0.205,0.698,200.092,brill building pop;bubblegum pop;swamp pop,pop
10732,Billy Joe Royal,It Keeps Right On Hurtin',180387,0,,2,0.72,0.428,10,-10.512,1,0.0304,0.512,1.69E-06,0.12,0.744,113.017,brill building pop;bubblegum pop;swamp pop,pop
10733,Brett Vogel,Can't Stop Now,252707,0,,3,0.686,0.858,10,-3.518,1,0.035,0.41,0.000777,0.0957,0.641,115.026,pop,pop
10734,Brett Vogel,Can't Stop Now (Manhattan Clique Remix),330667,0,,1,0.692,0.932,7,-3.744,0,0.0434,0.0278,0.128,0.163,0.565,121.986,pop,pop
10735,Relaxing Music Therapy,Relaxing Celtic Music,212969,0,,2,0.186,0.152,0,-22.314,1,0.0338,0.802,0.913,0.407,0.0399,148.393,sleep,other
10736,Relaxing Music Therapy,Instrumental Sensations,211851,0,,2,0.379,0.329,0,-16.996,1,0.0529,0.675,0.897,0.0888,0.268,79.61,sleep,other
10737,Relaxing Music Therapy,Natural Relief,212985,0,,2,0.279,0.225,9,-21.151,0,0.0402,0.837,0.922,0.11,0.151,79.72,sleep,other
10738,Relaxing Music Therapy,Celtic Escape,211851,0,,2,0.304,0.184,9,-18.501,0,0.0499,0.913,0.865,0.0973,0.0581,127.13,sleep,other
10739,Relaxing Music Therapy,A Spirit of Peace,213008,0,,2,0.284,0.213,0,-18.473,1,0.0337,0.627,0.837,0.113,0.0547,80.245,sleep,other
10740,Relaxing Music Therapy,Emotional Relief,211851,0,,2,0.358,0.159,9,-24.255,0,0.0289,0.899,0.967,0.355,0.0532,79.975,sleep,other
10741,Relaxing Music Therapy,A Touch of Calm,211851,0,,2,0.277,0.32,9,-18.644,0,0.0303,0.83,0.887,0.104,0.159,80.101,sleep,other
10742,Relaxing Music Therapy,Irish Soundscape,213002,0,,3,0.106,0.135,7,-21.079,1,0.0354,0.932,0.949,0.134,0.0706,79.977,sleep,other
10743,Relaxing Music Therapy,Serene Celtic Ambient,212973,0,,2,0.213,0.233,0,-21.634,1,0.0497,0.958,0.931,0.0913,0.381,77.932,sleep,other
10744,Relaxing Music Therapy,Celtic Melody,211851,0,,2,0.389,0.26,7,-21.471,1,0.0335,0.919,0.922,0.108,0.266,79.963,sleep,other
10745,Relaxing Music Therapy,Irish Sunshine,211851,0,,2,0.156,0.117,9,-20.453,0,0.0418,0.953,0.832,0.0888,0.0351,145.976,sleep,other
10746,Relaxing Music Therapy,Celtic Spirits of Harmony,212948,0,,2,0.103,0.405,2,-17.135,1,0.0455,0.142,0.897,0.301,0.0395,159.328,sleep,other
10747,Relaxing Music Therapy,Green Island Ambient,213000,0,,2,0.255,0.27,9,-18.414,0,0.047,0.915,0.698,0.138,0.0719,82.543,sleep,other
10748,Relaxing Music Therapy,Irish Beautiful Dreams,211851,0,,2,0.482,0.298,9,-19.377,1,0.0455,0.809,0.0407,0.133,0.251,159.975,sleep,other
10749,Brett Vogel,I'm a Buffalo,178510,0,,3,0.445,0.774,8,-5.117,1,0.0401,0.145,0,0.0526,0.573,168.027,pop,pop
10750,Brett Vogel,I'm a Buffalo (Acoustic),177143,0,,1,0.402,0.578,3,-5.627,1,0.0301,0.62,0,0.0951,0.645,168.017,pop,pop
10751,Brett Vogel,Superwoman Sway,181934,0,,1,0.672,0.874,11,-5.11,1,0.105,0.0514,0,0.0461,0.781,95.99,pop,pop
10752,Brett Vogel,Superwoman Sway (Extended),267500,0,,2,0.65,0.95,11,-3.895,1,0.107,0.0415,0.000187,0.133,0.75,95.993,pop,pop
10753,Brett Vogel,Superwoman Sway (Philip Larsen Remix),228926,0,,2,0.734,0.935,11,-3.757,1,0.0458,0.0533,4.74E-06,0.51,0.915,109.971,pop,pop
10754,Brett Vogel,Superwoman Sway (Acoustic),185873,0,,1,0.583,0.696,10,-4.785,1,0.0299,0.422,0,0.0829,0.752,95.989,pop,pop
10755,Brett Vogel,Apple,203437,0,,1,0.453,0.733,11,-4.436,1,0.0328,0.00591,0,0.138,0.166,139.932,pop,pop
10756,Brett Vogel,Fiery Sky,221481,0,,2,0.265,0.798,0,-5.177,1,0.0367,0.0056,0.000245,0.108,0.515,78.071,pop,pop
10757,Brett Vogel,Soy un Bœfalo,179100,0,,1,0.539,0.788,8,-3.783,1,0.0397,0.33,0,0.0733,0.61,83.933,pop,pop
10758,Brett Vogel,Je suis un buffle,179100,0,,2,0.518,0.777,8,-4.359,1,0.0392,0.185,0,0.0579,0.602,83.98,pop,pop
10759,Bret Alexander,Sleeping in a House,156725,0,,0,0.472,0.303,2,-12.149,1,0.0392,0.825,2.30E-06,0.131,0.448,78.846,unknown,unknown
